T [K],F [eV/atom]
1415.2150000000001,-4.87109551444825
1415.2300000000005,-4.871105633076247
1415.245,-4.871115751791436
1415.2600000000002,-4.871125870625306
1415.2749999999992,-4.87113598959575
1415.289999999999,-4.871146108702156
1415.3049999999992,-4.871156227941476
1415.32,-4.871166347324468
1415.335000000001,-4.871176466846848
1415.3500000000001,-4.871186586483134
1415.3649999999998,-4.871196706206298
1415.3799999999994,-4.871206826016426
1415.394999999999,-4.871216945940844
1415.4100000000005,-4.871227066022662
1415.425,-4.871237186289328
1415.4399999999994,-4.871247306741431
1415.455,-4.871257427382346
1415.4700000000003,-4.871267548240802
1415.485,-4.871277669352047
1415.499999999999,-4.871287790725113
1415.5149999999996,-4.871297912346577
1415.5300000000013,-4.871308034197391
1415.5449999999998,-4.871318156281575
1415.5599999999997,-4.8713282786224426
1415.5750000000003,-4.871338401245616
1415.5899999999997,-4.871348524199028
1415.605,-4.871358647527678
1415.6199999999992,-4.871368771229847
1415.6350000000007,-4.871378895299387
1415.6500000000008,-4.871389019717078
1415.6649999999993,-4.871399144431528
1415.6799999999998,-4.871409269409952
1415.6950000000013,-4.8714193946319355
1415.7100000000003,-4.8714295200862665
1415.7249999999997,-4.871439645750492
1415.740000000001,-4.871449771606763
1415.755,-4.871459897646737
1415.7699999999993,-4.871470023860326
1415.785,-4.871480150254712
1415.8000000000009,-4.871490276802511
1415.815000000001,-4.8715004034649
1415.8300000000008,-4.8715105302064075
1415.845,-4.8715206570196585
1415.8600000000004,-4.8715307839141175
1415.8750000000002,-4.871540910906035
1415.8899999999992,-4.8715510380022025
1415.9049999999995,-4.871561165177603
1415.9200000000005,-4.871571292408326
1415.9350000000006,-4.871581419669063
1415.9499999999998,-4.871591546935882
1415.9649999999997,-4.871601674183928
1415.9800000000002,-4.871611801405315
1415.9949999999997,-4.871621928592241
1416.0099999999995,-4.871632055746943
1416.025,-4.871642182873309
1416.0399999999993,-4.871652309949589
1416.0550000000003,-4.87166243697925
1416.0700000000002,-4.871672563980283
1416.085,-4.87168269092345
1416.1,-4.871692817765329
1416.115,-4.871702944487019
1416.13,-4.8717130710793555
1416.1450000000002,-4.871723197513994
1416.1600000000003,-4.871733323760729
1416.1750000000002,-4.8717434498003485
1416.1899999999996,-4.87175357564923
1416.205000000001,-4.87176370131629
1416.2199999999996,-4.871773826792321
1416.2350000000001,-4.871783952081572
1416.2500000000002,-4.8717940771952755
1416.2649999999992,-4.871804202172818
1416.2799999999997,-4.871814327043154
1416.2949999999998,-4.871824451844233
1416.3100000000009,-4.871834576587425
1416.325000000001,-4.8718447012689055
1416.3400000000004,-4.871854825908528
1416.3550000000005,-4.871864950524781
1416.37,-4.87187507512764
1416.385,-4.871885199714377
1416.400000000001,-4.871895324286903
1416.4150000000006,-4.871905448867487
1416.4299999999992,-4.871915573497304
1416.4450000000002,-4.871925698219798
1416.4599999999998,-4.871935823071361
1416.4749999999997,-4.871945948075947
1416.4900000000005,-4.871956073253585
1416.5049999999994,-4.871966198644614
1416.5200000000007,-4.871976324260494
1416.5350000000003,-4.871986450089828
1416.5500000000002,-4.871996576113155
1416.5649999999998,-4.872006702319034
1416.5800000000002,-4.872016828728555
1416.5950000000003,-4.872026955368867
1416.6100000000001,-4.872037082261983
1416.6250000000002,-4.8720472094206215
1416.6399999999999,-4.872057336854617
1416.6549999999995,-4.872067464574549
1416.6699999999992,-4.872077592591637
1416.685,-4.872087720890242
1416.7000000000007,-4.872097849461113
1416.714999999999,-4.872107978309231
1416.730000000001,-4.872118107444422
1416.7450000000006,-4.872128236883171
1416.759999999999,-4.872138366654234
1416.7749999999994,-4.872148496773178
1416.7900000000009,-4.872158627220365
1416.8049999999994,-4.872168757986472
1416.8199999999997,-4.872178889080693
1416.8350000000007,-4.872189020544077
1416.850000000001,-4.872199152415632
1416.8650000000002,-4.872209284679286
1416.8800000000008,-4.872219417307541
1416.895,-4.872229550278107
1416.9100000000003,-4.872239683545445
1416.9249999999993,-4.8722498170981865
1416.9399999999994,-4.872259950979142
1416.9550000000002,-4.872270085194749
1416.9699999999996,-4.872280219739913
1416.9849999999997,-4.872290354642892
1417.0000000000005,-4.872300489943498
1417.015,-4.8723106256582085
1417.03,-4.872320761784074
1417.0450000000003,-4.872330898311624
1417.059999999999,-4.872341035207064
1417.0750000000005,-4.872351172450308
1417.0900000000004,-4.872361310019677
1417.1050000000002,-4.872371447897386
1417.1200000000006,-4.872381586070091
1417.135000000001,-4.8723917244984065
1417.1499999999999,-4.872401863156746
1417.1650000000009,-4.872412002027701
1417.1799999999998,-4.87242214109493
1417.194999999999,-4.872432280325782
1417.21,-4.87244241967808
1417.2249999999992,-4.872452559148094
1417.2400000000002,-4.872462698742588
1417.2549999999994,-4.872472838461647
1417.2700000000002,-4.872482978297917
1417.2850000000008,-4.872493118243121
1417.2999999999995,-4.872503258301229
1417.3149999999998,-4.872513398461976
1417.3299999999997,-4.872523538725325
1417.3449999999996,-4.872533679106169
1417.360000000001,-4.872543819614478
1417.3749999999998,-4.872553960269528
1417.3900000000006,-4.87256410109665
1417.4050000000007,-4.872574242099169
1417.4200000000003,-4.872584383262279
1417.4349999999993,-4.872594524571355
1417.45,-4.872604665996413
1417.465,-4.872614807502231
1417.4799999999996,-4.872624949076588
1417.4950000000001,-4.872635090721332
1417.5100000000002,-4.872645232404437
1417.5249999999994,-4.872655374112604
1417.5400000000002,-4.872665515866927
1417.555,-4.872675657679267
1417.5699999999988,-4.872685799537429
1417.5849999999994,-4.872695941413873
1417.6000000000008,-4.872706083304529
1417.614999999999,-4.872716225227379
1417.6300000000006,-4.8727263671793395
1417.644999999999,-4.8727365091447155
1417.660000000001,-4.872746651122064
1417.6749999999995,-4.872756793115407
1417.690000000001,-4.872766935128304
1417.7049999999997,-4.872777077137265
1417.719999999999,-4.872787219114507
1417.7349999999992,-4.872797361024652
1417.7500000000005,-4.872807502851586
1417.7650000000008,-4.872817644597376
1417.7799999999995,-4.8728277862549945
1417.7949999999992,-4.8728379278085185
1417.8099999999995,-4.872848069240362
1417.825000000001,-4.872858210542503
1417.8400000000008,-4.872868351713215
1417.8549999999993,-4.872878492720616
1417.8700000000008,-4.872888633522535
1417.885000000001,-4.872898774131272
1417.8999999999994,-4.872908914534705
1417.9150000000006,-4.872919054686228
1417.9300000000005,-4.872929194578795
1417.9450000000008,-4.872939334241991
1417.96,-4.872949473657819
1417.9749999999995,-4.872959612759985
1417.9899999999996,-4.8729697515186245
1418.005,-4.872979889910127
1418.019999999999,-4.872990027932133
1418.035000000001,-4.873000165664244
1418.0500000000009,-4.873010303204339
1418.0649999999994,-4.873020440594416
1418.0800000000002,-4.873030577822178
1418.0949999999996,-4.873040714866576
1418.1099999999992,-4.873050851739521
1418.124999999999,-4.873060988480596
1418.1399999999999,-4.873071125120475
1418.1550000000004,-4.873081261700257
1418.1699999999998,-4.873091398260236
1418.184999999999,-4.873101534797755
1418.200000000001,-4.873111671334918
1418.2149999999992,-4.873121807909797
1418.2299999999996,-4.87313194452377
1418.2450000000001,-4.873142081199745
1418.2599999999989,-4.873152217963693
1418.2750000000003,-4.873162354823741
1418.2899999999997,-4.873172491821997
1418.3049999999996,-4.873182628984118
1418.3199999999993,-4.87319276630582
1418.3349999999996,-4.873202903795246
1418.35,-4.873213041430077
1418.3650000000005,-4.873223179177543
1418.3799999999994,-4.873233317016741
1418.3950000000002,-4.873243454892197
1418.4099999999996,-4.873253592785147
1418.4250000000009,-4.8732637307405255
1418.4400000000005,-4.873273868766908
1418.4550000000002,-4.873284006863109
1418.47,-4.873294145019756
1418.4850000000001,-4.873304283217948
1418.5000000000005,-4.873314421442146
1418.5150000000008,-4.87332455968307
1418.5299999999993,-4.873334697946611
1418.5449999999998,-4.873344836243319
1418.5600000000006,-4.87335497459145
1418.5749999999996,-4.873365113003146
1418.5900000000006,-4.873375251489016
1418.605,-4.873385390050828
1418.6199999999994,-4.873395528678472
1418.635000000001,-4.87340566737651
1418.6500000000008,-4.873415806159599
1418.6650000000004,-4.873425945031499
1418.6800000000003,-4.873436083997504
1418.6950000000006,-4.8734462230482904
1418.710000000001,-4.873456362178899
1418.7249999999992,-4.873466501409567
1418.74,-4.8734766407755075
1418.7550000000008,-4.873486780327283
1418.7699999999998,-4.873496920091483
1418.785000000001,-4.873507060053463
1418.8000000000002,-4.873517200223418
1418.8149999999996,-4.873527340586499
1418.8299999999992,-4.873537481098786
1418.8449999999991,-4.873547621745949
1418.860000000001,-4.87355776249079
1418.8749999999993,-4.873567903315404
1418.8899999999999,-4.873578044197863
1418.9050000000002,-4.873588185128874
1418.9199999999994,-4.873598326124856
1418.9350000000004,-4.873608467139817
1418.9499999999996,-4.873618608128254
1418.9649999999992,-4.8736287490627035
1418.979999999999,-4.873638889899063
1418.9949999999992,-4.873649030577177
1419.01,-4.87365917105668
1419.0250000000003,-4.873669311328257
1419.0399999999995,-4.873679451369995
1419.0550000000007,-4.873689591165942
1419.0700000000004,-4.87369973068801
1419.0850000000005,-4.873709869897809
1419.099999999999,-4.873720008790613
1419.1149999999998,-4.873730147345938
1419.1300000000008,-4.873740285524512
1419.1450000000004,-4.873750423293856
1419.16,-4.873760560595748
1419.1750000000006,-4.873770697371064
1419.1899999999994,-4.873780833587247
1419.2050000000006,-4.873790969218909
1419.2200000000005,-4.873801104239043
1419.2350000000006,-4.873811238638211
1419.2499999999993,-4.873821372430982
1419.2650000000006,-4.873831505658231
1419.2800000000004,-4.873841638357405
1419.295000000001,-4.87385177052456
1419.3099999999997,-4.873861902179961
1419.3249999999994,-4.873872033333335
1419.3399999999995,-4.873882163954164
1419.3550000000005,-4.873892294027385
1419.3699999999997,-4.873902423576304
1419.3850000000002,-4.873912552671975
1419.4000000000008,-4.8739226813721785
1419.4150000000004,-4.873932809717921
1419.430000000001,-4.873942937755231
1419.445,-4.873953065501503
1419.46,-4.873963192945361
1419.4750000000006,-4.873973320062021
1419.4900000000002,-4.873983446842459
1419.5050000000006,-4.873993573324633
1419.52,-4.874003699549647
1419.5350000000003,-4.87401382555926
1419.5499999999995,-4.874023951402108
1419.5649999999998,-4.874034077112334
1419.5800000000008,-4.8740442027222315
1419.5949999999991,-4.874054328252093
1419.6100000000004,-4.874064453711959
1419.6250000000007,-4.874074579088941
1419.64,-4.874084704373573
1419.6550000000007,-4.874094829578851
1419.6700000000005,-4.874104954690786
1419.6849999999993,-4.874115079687392
1419.6999999999994,-4.874125204620334
1419.7150000000008,-4.874135329531583
1419.7299999999996,-4.874145454398949
1419.7449999999997,-4.874155579209912
1419.759999999999,-4.874165703971251
1419.7749999999999,-4.874175828731595
1419.7900000000002,-4.874185953546352
1419.8049999999996,-4.874196078426586
1419.8200000000008,-4.8742062033899956
1419.8349999999994,-4.874216328464954
1419.8499999999997,-4.874226453671071
1419.864999999999,-4.874236579017776
1419.8800000000006,-4.874246704513951
1419.8949999999998,-4.874256830184194
1419.9100000000003,-4.874266956049709
1419.9250000000009,-4.874277082114553
1419.9399999999991,-4.874287208382249
1419.9550000000008,-4.874297334872068
1419.9700000000007,-4.874307461554579
1419.9850000000006,-4.874317588420055
1420.0000000000002,-4.874327715497863
1420.0149999999999,-4.874337842774558
1420.0299999999993,-4.874347970206941
1420.0450000000008,-4.874358097762816
1420.0600000000006,-4.8743682254659575
1420.0750000000003,-4.874378353334301
1420.0900000000001,-4.874388481357627
1420.1050000000005,-4.874398609562
1420.1200000000006,-4.874408737975685
1420.1349999999993,-4.874418866609446
1420.1500000000003,-4.874428995455489
1420.1649999999997,-4.874439124523377
1420.1799999999992,-4.874449253840403
1420.1949999999995,-4.874459383419008
1420.2100000000003,-4.874469513278797
1420.2249999999995,-4.8744796434216155
1420.239999999999,-4.874489773858613
1420.2549999999997,-4.8744999046066795
1420.2700000000007,-4.874510035682377
1420.2850000000003,-4.8745201670621015
1420.299999999999,-4.874530298698787
1420.3150000000007,-4.874540430572885
1420.3300000000008,-4.874550562679914
1420.345,-4.874560694999893
1420.3600000000001,-4.874570827507931
1420.3749999999993,-4.8745809601911105
1420.3899999999996,-4.874591093045446
1420.4050000000009,-4.874601226101028
1420.4199999999992,-4.874611359372182
1420.4349999999988,-4.874621492820836
1420.4499999999998,-4.874631626392684
1420.4650000000004,-4.874641760055653
1420.48,-4.874651893775734
1420.494999999999,-4.874662027505529
1420.5099999999993,-4.874672161216743
1420.5249999999996,-4.8746822948935105
1420.5399999999993,-4.874692428493283
1420.5550000000003,-4.87470256199169
1420.5699999999993,-4.874712695388439
1420.5849999999998,-4.874722828651294
1420.6000000000006,-4.874732961751867
1420.6150000000007,-4.874743094697216
1420.630000000001,-4.874753227451535
1420.644999999999,-4.874763359944346
1420.6599999999994,-4.874773492142623
1420.6749999999997,-4.874783624025184
1420.69,-4.874793755565811
1420.7050000000006,-4.874803886770501
1420.7199999999993,-4.874814017677437
1420.7350000000006,-4.874824148306779
1420.75,-4.874834278642986
1420.765,-4.874844408694898
1420.7800000000007,-4.87485453849429
1420.7949999999994,-4.874864668061761
1420.809999999999,-4.874874797398334
1420.8249999999996,-4.874884926506638
1420.8400000000006,-4.874895055412679
1420.8550000000005,-4.874905184135862
1420.869999999999,-4.874915312687769
1420.8850000000007,-4.87492544112407
1420.900000000001,-4.874935569497502
1420.9150000000009,-4.874945697811832
1420.9299999999996,-4.874955826121408
1420.9449999999995,-4.8749659544921045
1420.9600000000007,-4.87497608294229
1420.9749999999992,-4.874986211508727
1420.989999999999,-4.874996340217301
1421.0050000000003,-4.875006469070023
1421.019999999999,-4.875016598089687
1421.0349999999996,-4.875026727297282
1421.0499999999995,-4.875036856720968
1421.0649999999996,-4.875046986417644
1421.079999999999,-4.8750571164448075
1421.0950000000005,-4.875067246810822
1421.1099999999997,-4.875077377480217
1421.125000000001,-4.875087508442938
1421.1400000000003,-4.875097639702858
1421.1549999999997,-4.875107771262009
1421.1699999999994,-4.875117903117385
1421.1849999999995,-4.875128035239122
1421.1999999999998,-4.875138167609386
1421.2150000000006,-4.875148300240426
1421.2299999999998,-4.875158433137877
1421.2449999999997,-4.8751685662678454
1421.2600000000002,-4.875178699598898
1421.2749999999992,-4.875188833143291
1421.289999999999,-4.87519896693982
1421.305,-4.8752091009817775
1421.3199999999995,-4.875219235260474
1421.3350000000005,-4.875229369767311
1421.3500000000004,-4.8752395044882135
1421.3649999999993,-4.87524963942775
1421.3799999999997,-4.8752597745542445
1421.3949999999993,-4.875269909858368
1421.41,-4.875280045355403
1421.4250000000004,-4.875290181043098
1421.4400000000005,-4.8753003169009546
1421.4550000000002,-4.875310452896734
1421.4699999999996,-4.875320589008112
1421.4850000000006,-4.875330725219548
1421.4999999999998,-4.875340861546434
1421.515000000001,-4.875350998007185
1421.53,-4.875361134608767
1421.5449999999987,-4.87537127136401
1421.5600000000002,-4.875381408287119
1421.575,-4.875391545361374
1421.59,-4.875401682551441
1421.6050000000002,-4.87541181985695
1421.6199999999994,-4.875421957285859
1421.635000000001,-4.87543209485181
1421.6499999999992,-4.875442232561554
1421.6650000000002,-4.875452370399586
1421.6800000000003,-4.875462508360691
1421.6949999999993,-4.875472646435064
1421.7100000000012,-4.875482784622115
1421.7250000000001,-4.8754929229281885
1421.7400000000005,-4.875503061353967
1421.755,-4.875513199917201
1421.769999999999,-4.875523338644342
1421.7849999999996,-4.8755334775548675
1421.7999999999997,-4.875543616654241
1421.8149999999991,-4.875553755954556
1421.8300000000006,-4.875563895480447
1421.845,-4.875574035251617
1421.8599999999994,-4.875584175253692
1421.8750000000005,-4.875594315454627
1421.89,-4.875604455838577
1421.9049999999997,-4.875614596406663
1421.9199999999994,-4.87562473717508
1421.9349999999997,-4.8756348781498176
1421.9500000000005,-4.87564501931616
1421.9649999999997,-4.8756551606652465
1421.9799999999998,-4.875665302205746
1421.9950000000006,-4.875675443939421
1422.0099999999998,-4.875685585900655
1422.0250000000005,-4.875695728130665
1422.0400000000002,-4.875705870626206
1422.054999999999,-4.87571601338491
1422.0700000000008,-4.875726156383124
1422.085,-4.8757362996004545
1422.1000000000008,-4.875746443045713
1422.114999999999,-4.875756586724464
1422.129999999999,-4.875766730652174
1422.145000000001,-4.87577687485291
1422.16,-4.875787019337878
1422.1749999999995,-4.875797164113301
1422.190000000001,-4.875807309184452
1422.2050000000004,-4.875817454577671
1422.2200000000003,-4.875827600332848
1422.2350000000004,-4.875837746470502
1422.2500000000007,-4.875847892980943
1422.2649999999999,-4.875858039850371
1422.2799999999995,-4.875868187053648
1422.2949999999998,-4.875878334538768
1422.309999999999,-4.875888482287429
1422.3249999999994,-4.875898630286265
1422.3400000000006,-4.875908778486746
1422.355000000001,-4.875918926872856
1422.3700000000006,-4.875929075435295
1422.3849999999995,-4.875939224146869
1422.3999999999999,-4.875949372995883
1422.415,-4.875959521982111
1422.4299999999996,-4.87596967111736
1422.4449999999993,-4.875979820396708
1422.4600000000005,-4.8759899697882005
1422.475,-4.8760001192741385
1422.4899999999993,-4.876010268812223
1422.504999999999,-4.876020418369265
1422.5200000000011,-4.876030567941868
1422.5349999999996,-4.876040717533307
1422.5500000000004,-4.876050867159812
1422.565,-4.8760610168413905
1422.5800000000006,-4.876071166598251
1422.5949999999998,-4.876081316446907
1422.61,-4.8760914663718395
1422.6249999999993,-4.876101616355847
1422.6399999999999,-4.8761117664223335
1422.6549999999997,-4.87612191658117
1422.670000000001,-4.876132066826635
1422.685,-4.876142217124446
1422.7000000000003,-4.876152367422478
1422.7150000000006,-4.876162517705694
1422.730000000001,-4.876172667992208
1422.745000000001,-4.876182818264475
1422.7599999999993,-4.876192968462348
1422.7749999999996,-4.87620311855261
1422.7900000000004,-4.876213268545371
1422.8049999999998,-4.876223418451858
1422.82,-4.876233568269598
1422.8350000000005,-4.8762437179623745
1422.85,-4.876253867502307
1422.8650000000005,-4.876264016889351
1422.8799999999997,-4.876274166104615
1422.8950000000004,-4.876284315139209
1422.9100000000003,-4.876294464017718
1422.9249999999997,-4.876304612756677
1422.9400000000007,-4.876314761344489
1422.9549999999992,-4.876324909766801
1422.9699999999993,-4.8763350580035905
1422.9849999999994,-4.876345206039481
1422.9999999999998,-4.87635535387335
1423.015,-4.876365501505731
1423.0300000000009,-4.876375648939053
1423.045,-4.8763857962323485
1423.0599999999993,-4.876395943431156
1423.0749999999996,-4.876406090525087
1423.0900000000006,-4.876416237515755
1423.1050000000005,-4.876426384426239
1423.1199999999992,-4.876436531287908
1423.1349999999993,-4.8764466781378175
1423.1500000000005,-4.876456825001824
1423.1649999999995,-4.876466971891276
1423.1799999999996,-4.876477118825711
1423.1949999999995,-4.87648726581363
1423.2099999999991,-4.876497412857155
1423.2250000000006,-4.876507559974414
1423.24,-4.876517707179374
1423.2549999999999,-4.87652785449157
1423.2699999999998,-4.87653800193624
1423.2850000000003,-4.876548149504629
1423.2999999999993,-4.8765582971707175
1423.3149999999991,-4.876568444921382
1423.3299999999997,-4.876578592765114
1423.3449999999991,-4.876588740722681
1423.3599999999997,-4.87659888885446
1423.3749999999993,-4.876609037214507
1423.3900000000006,-4.8766191858201395
1423.405000000001,-4.87662933467611
1423.4199999999992,-4.87663948377876
1423.435000000001,-4.876649633132594
1423.4499999999987,-4.876659782762445
1423.4650000000006,-4.876669932670296
1423.4800000000007,-4.876680082829516
1423.494999999999,-4.87669023324446
1423.5099999999998,-4.8767003839209835
1423.525000000001,-4.876710534844477
1423.5400000000006,-4.876720685993348
1423.5549999999994,-4.876730837355112
1423.5699999999995,-4.87674098891889
1423.5850000000003,-4.876751140665469
1423.6000000000004,-4.876761292570897
1423.6149999999998,-4.876771444602518
1423.6299999999987,-4.876781596743307
1423.6449999999995,-4.876791748960905
1423.6600000000003,-4.876801901206434
1423.6750000000006,-4.876812053454451
1423.6900000000012,-4.876822205727244
1423.705,-4.8768323580738695
1423.720000000001,-4.876842510503195
1423.7350000000008,-4.8768526629517694
1423.749999999999,-4.876862815353782
1423.7650000000003,-4.8768729677239335
1423.7800000000004,-4.8768831200482055
1423.7949999999996,-4.876893272258641
1423.81,-4.876903424315763
1423.8249999999998,-4.876913576174083
1423.8399999999992,-4.876923727778873
1423.8550000000002,-4.876933879065724
1423.8700000000008,-4.876944030004331
1423.8849999999998,-4.876954180619066
1423.9000000000005,-4.876964330944936
1423.915,-4.8769744809811115
1423.9299999999996,-4.876984630694473
1423.9449999999995,-4.876994780082626
1423.9600000000005,-4.877004929154985
1423.9750000000004,-4.877015077908823
1423.990000000001,-4.877025226326701
1424.0050000000008,-4.877035374417439
1424.02,-4.877045522205357
1424.0350000000003,-4.877055669702834
1424.0500000000009,-4.877065816917089
1424.0650000000007,-4.877075963845144
1424.0800000000006,-4.877086110505722
1424.0950000000005,-4.8770962569222505
1424.1100000000008,-4.877106403110297
1424.124999999999,-4.877116549088726
1424.1400000000003,-4.877126694856358
1424.155,-4.877136840432065
1424.1700000000005,-4.877146985831352
1424.1850000000002,-4.877157131081091
1424.200000000001,-4.877167276246105
1424.2150000000008,-4.877177421386264
1424.2300000000005,-4.877187566548386
1424.2449999999994,-4.877197711755066
1424.2600000000004,-4.877207856988086
1424.274999999999,-4.87721800222436
1424.29,-4.87722814748485
1424.304999999999,-4.877238292787624
1424.3200000000006,-4.877248438170241
1424.3350000000007,-4.877258583689965
1424.3499999999995,-4.877268729360495
1424.3649999999989,-4.877278875174611
1424.3799999999999,-4.8772890211326825
1424.3949999999995,-4.877299167252744
1424.4100000000008,-4.877309313573406
1424.4249999999995,-4.877319460102953
1424.44,-4.8773296068306635
1424.4550000000004,-4.877339753751947
1424.4700000000007,-4.87734990087047
1424.4850000000013,-4.877360048194198
1424.5,-4.877370195735871
1424.5149999999992,-4.877380343468886
1424.5299999999993,-4.877390491351697
1424.545,-4.87740063936662
1424.56,-4.87741078748968
1424.575000000001,-4.8774209357075335
1424.5899999999995,-4.877431084012066
1424.604999999999,-4.877441232406788
1424.6200000000006,-4.877451380902187
1424.6349999999998,-4.877461529467745
1424.649999999999,-4.877471678045481
1424.6650000000006,-4.8774818266208655
1424.6800000000005,-4.877491975194289
1424.6950000000006,-4.877502123724639
1424.7099999999996,-4.877512272164481
1424.7249999999995,-4.877522420479039
1424.7400000000002,-4.877532568639346
1424.755,-4.877542716605532
1424.7699999999998,-4.8775528643269865
1424.7850000000005,-4.877563011787593
1424.799999999999,-4.8775731589917655
1424.8149999999996,-4.877583305947667
1424.8300000000002,-4.877593452686099
1424.8450000000007,-4.877603599221359
1424.86,-4.877613745574742
1424.8749999999995,-4.877623891767335
1424.8899999999996,-4.8776340378040075
1424.904999999999,-4.877644183706565
1424.9199999999996,-4.877654329504175
1424.9349999999993,-4.877664475235022
1424.9500000000003,-4.8776746209245445
1424.965000000001,-4.877684766573566
1424.9799999999998,-4.877694912206827
1424.9950000000001,-4.877705057891674
1425.0100000000007,-4.877715203685135
1425.0249999999999,-4.877725349629898
1425.039999999999,-4.8777354957533205
1425.0549999999992,-4.877745642082715
1425.0700000000004,-4.877755788682826
1425.0850000000003,-4.87776593563602
1425.0999999999997,-4.8777760829795085
1425.1150000000005,-4.877786230719373
1425.1300000000008,-4.877796378862477
1425.1450000000007,-4.87780652739653
1425.1600000000008,-4.877816676299226
1425.1750000000009,-4.877826825536403
1425.1899999999991,-4.8778369750871065
1425.2050000000002,-4.877847124952048
1425.2199999999998,-4.877857275108987
1425.2350000000004,-4.877867425549759
1425.2499999999998,-4.877877576311342
1425.2650000000006,-4.877887727435073
1425.2800000000007,-4.877897878971602
1425.2950000000005,-4.877908030953989
1425.31,-4.877918183383706
1425.3249999999996,-4.877928336253625
1425.3399999999995,-4.877938489530855
1425.3549999999996,-4.877948643171862
1425.37,-4.87795879715798
1425.3849999999993,-4.877968951504421
1425.3999999999996,-4.877979106235458
1425.414999999999,-4.877989261351956
1425.4299999999996,-4.8779994168194065
1425.4449999999997,-4.878009572593918
1425.4599999999996,-4.8780197286863896
1425.4749999999992,-4.87802988510645
1425.490000000001,-4.878040041811076
1425.504999999999,-4.8780501987817715
1425.5199999999993,-4.878060356040379
1425.5350000000005,-4.878070513585854
1425.5500000000004,-4.878080671381788
1425.5649999999991,-4.878090829403142
1425.5799999999992,-4.878100987628457
1425.5950000000007,-4.878111146051225
1425.61,-4.8781213046444165
1425.6250000000007,-4.878131463373343
1425.6399999999996,-4.878141622248954
1425.6550000000007,-4.878151781274589
1425.67,-4.878161940416703
1425.685,-4.878172099641887
1425.7000000000007,-4.878182258929087
1425.7150000000006,-4.878192418264462
1425.7299999999993,-4.878202577625949
1425.745,-4.878212736999103
1425.7599999999998,-4.878222896396153
1425.7749999999992,-4.878233055807506
1425.7900000000006,-4.87824321521979
1425.8050000000003,-4.878253374595346
1425.8200000000006,-4.878263533912225
1425.8349999999994,-4.878273693187012
1425.8500000000008,-4.87828385240288
1425.865000000001,-4.878294011562524
1425.8800000000006,-4.878304170667555
1425.8949999999993,-4.878314329705873
1425.91,-4.878324488699512
1425.9250000000002,-4.878334647682294
1425.9400000000005,-4.878344806665666
1425.9550000000008,-4.878354965644853
1425.9699999999993,-4.878365124632616
1425.9850000000008,-4.878375283645198
1425.999999999999,-4.8783854426885185
1426.015,-4.878395601747876
1426.0300000000007,-4.878405760820414
1426.0450000000003,-4.878415919918169
1426.06,-4.878426079066429
1426.0749999999991,-4.878436238295826
1426.0900000000004,-4.878446397599809
1426.1049999999998,-4.878456556962071
1426.12,-4.878466716371243
1426.1350000000004,-4.878476875839979
1426.1499999999999,-4.87848703537815
1426.1650000000004,-4.878497194958285
1426.1800000000003,-4.8785073545492
1426.1949999999995,-4.878517514145436
1426.2100000000007,-4.878527673776645
1426.2249999999997,-4.878537833490775
1426.2400000000007,-4.878547993293822
1426.255,-4.878558153175085
1426.2700000000002,-4.878568313111401
1426.285000000001,-4.878578473076509
1426.3000000000006,-4.878588633071416
1426.3149999999996,-4.8785987931060575
1426.33,-4.878608953199141
1426.345,-4.878619113369943
1426.36,-4.878629273624497
1426.3749999999995,-4.878639433945061
1426.3899999999996,-4.87864959432509
1426.4050000000002,-4.878659754738038
1426.4199999999994,-4.878669915171557
1426.4349999999997,-4.878680075644155
1426.4499999999991,-4.878690236154625
1426.4649999999997,-4.878700396701049
1426.4800000000002,-4.878710557310605
1426.4950000000003,-4.878720718002008
1426.5100000000002,-4.878730878773894
1426.5250000000008,-4.878741039645504
1426.5399999999995,-4.878751200600377
1426.5550000000007,-4.878761361597206
1426.569999999999,-4.878771522606726
1426.5850000000005,-4.878781683617646
1426.5999999999992,-4.87879184461778
1426.6149999999996,-4.878802005577455
1426.6299999999999,-4.878812166501227
1426.6449999999998,-4.8788223273828635
1426.66,-4.878832488179761
1426.6750000000009,-4.878842648888856
1426.6900000000003,-4.878852809526684
1426.7050000000004,-4.878862970115243
1426.72,-4.8788731306647435
1426.7350000000008,-4.878883291169679
1426.7499999999989,-4.878893451631882
1426.7649999999992,-4.878903612036673
1426.7799999999993,-4.878913772352497
1426.7949999999996,-4.878923932531187
1426.8100000000006,-4.878934092522805
1426.8250000000003,-4.878944252304727
1426.8400000000006,-4.878954411884358
1426.8550000000005,-4.878964571256233
1426.8699999999994,-4.878974730419117
1426.8850000000002,-4.878984889393266
1426.9000000000008,-4.878995048172889
1426.9149999999995,-4.879005206747969
1426.9300000000003,-4.879015365131011
1426.9449999999997,-4.879025523334228
1426.96,-4.879035681386618
1426.9749999999992,-4.879045839290129
1426.9899999999998,-4.879055997021823
1427.0049999999997,-4.879066154584137
1427.019999999999,-4.879076311995867
1427.0350000000008,-4.879086469280281
1427.0500000000004,-4.8790966264554
1427.0650000000005,-4.879106783520143
1427.0799999999995,-4.879116940489659
1427.095000000001,-4.879127097366641
1427.1099999999997,-4.879137254115172
1427.1249999999998,-4.879147410735186
1427.1399999999994,-4.879157567264208
1427.154999999999,-4.8791677237162645
